/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_36_089.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_36_089.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_36_089.jpg, 0, 0, 0, 0.0001012122
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_36_210.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_36_210.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_36_210.jpg, 0, 0, 0, 9.866514E-05
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_36_319.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_36_319.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_36_319.jpg, 0, 0, 0, 0.0001022833
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_36_420.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_36_420.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_36_420.jpg, 0, 0, 0, 0.0001010459
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_36_537.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_36_537.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_36_537.jpg, 0, 0, 0, 9.935601E-05
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_36_654.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_36_654.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_36_654.jpg, 0, 0, 0, 9.932776E-05
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_36_756.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_36_756.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_36_756.jpg, 0, 0, 0, 9.855418E-05
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_36_869.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_36_869.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_36_869.jpg, 0, 0, 0, 0.000102231
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_36_972.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_36_972.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_36_972.jpg, 0, 0, 0, 9.962447E-05
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_37_072.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_37_072.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_37_072.jpg, 0, 0, 0, 9.875575E-05
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_37_185.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_37_185.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_37_185.jpg, 0, 0, 0, 9.866483E-05
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_37_288.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_37_288.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_37_288.jpg, 0, 0, 0, 0.0001002941
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_37_400.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_37_400.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_37_400.jpg, 0, 0, 0, 9.799736E-05
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_37_523.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_37_523.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_37_523.jpg, 0, 0, 0, 9.884665E-05
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_37_637.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_37_637.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_37_637.jpg, 0, 0, 0, 0.0001053616
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_37_738.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_37_738.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_37_738.jpg, 0, 0, 0, 9.955662E-05
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_37_854.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_37_854.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_37_854.jpg, 0, 0, 0, 9.83452E-05
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_37_967.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_37_967.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_37_967.jpg, 0, 0, 0, 9.890179E-05
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_38_071.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_38_071.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_38_071.jpg, 0, 0, 0, 0.0001005721
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_38_183.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_38_183.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_38_183.jpg, 0, 0, 0, 9.855932E-05
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_38_287.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_38_287.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_38_287.jpg, 0, 0, 0, 9.858242E-05
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_38_388.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_38_388.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_38_388.jpg, 0, 0, 0, 9.830979E-05
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_38_505.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_38_505.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_38_505.jpg, 0, 0, 0, 9.867282E-05
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_38_621.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_38_621.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_38_621.jpg, 0, 0, 0, 9.81738E-05
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_38_721.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_38_721.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_38_721.jpg, 0, 0, 0, 0.0001000821
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_38_836.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_38_836.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_38_836.jpg, 0, 0, 0, 0.0001001163
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_38_963.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_38_963.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_38_963.jpg, 0, 0.2220569, 0, 0.1457069
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_39_080.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_39_080.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_39_080.jpg, 0, 0.575925, 0, 0.7293246
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_39_198.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_39_198.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_39_198.jpg, 0, 0.933531, 0, 1.921239
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_39_306.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_39_306.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_39_306.jpg, 0, 1, 0, 3.332747
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_39_423.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_39_423.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_39_423.jpg, 0, 1, 0, 4.506913
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_39_538.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_39_538.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_39_538.jpg, 0, 1, 0, 5.898471
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_39_638.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_39_638.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_39_638.jpg, 0, 1, 0, 7.045823
/Users/dschieble/dev/sd-car-class/car_data/IMG/center_2019_07_15_10_51_39_738.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/left_2019_07_15_10_51_39_738.jpg, /Users/dschieble/dev/sd-car-class/car_data/IMG/right_2019_07_15_10_51_39_738.jpg, 0, 1, 0, 8.182041
